Seed,Low error rate,Magnitude of change,Noise level,Stable concept duration,Duration of change,fp,tp,fn,precision,recall,episode_recall,f1,mdt,far,ar,n_episodes,n_alarms
6,0.2,0.3,0.1,500,0,0,10,1,1.0,0.9090909090909091,0.9090909090909091,0.9523809523809523,331.9,0.0,0.9088430428065074,11,10
6,0.2,0.3,0.1,500,1000,3,0,4,0.0,0.0,0.0,0.0,,0.2726529128419522,0.2726529128419522,4,3
6,0.2,0.3,0.1,100000,0,53,10,1,0.15873015873015872,0.9090909090909091,0.9090909090909091,0.2702702702702703,201.8,0.024090876239714218,0.02863632458683011,11,63
6,0.2,0.3,0.1,100000,1000,63,0,10,0.0,0.0,0.0,0.0,,0.02863632458683011,0.02863632458683011,10,63
7,0.01,0.05,0.0,500,0,0,0,11,0.0,0.0,0.0,0.0,,0.0,0.0,11,0
7,0.01,0.05,0.0,500,1000,0,0,4,0.0,0.0,0.0,0.0,,0.0,0.0,4,0
7,0.01,0.05,0.0,100000,0,10,0,11,0.0,0.0,0.0,0.0,,0.0045454524793397824,0.0045454524793397824,11,10
7,0.01,0.05,0.0,100000,1000,9,0,10,0.0,0.0,0.0,0.0,,0.004090907231405804,0.004090907231405804,10,9
7,0.01,0.05,0.1,500,0,0,0,11,0.0,0.0,0.0,0.0,,0.0,0.0,11,0
7,0.01,0.05,0.1,500,1000,0,0,4,0.0,0.0,0.0,0.0,,0.0,0.0,4,0
7,0.01,0.05,0.1,100000,0,10,0,11,0.0,0.0,0.0,0.0,,0.00454544834711589,0.00454544834711589,11,10
7,0.01,0.05,0.1,100000,1000,9,0,10,0.0,0.0,0.0,0.0,,0.004090903512404302,0.004090903512404302,10,9
